round,grand_prix,constructor,driver,lap,time
2,Saudi Arabia,Red Bull,MAX,31,92.382
2,Saudi Arabia,Red Bull,MAX,32,92.4
2,Saudi Arabia,Red Bull,MAX,33,92.387
2,Saudi Arabia,Red Bull,MAX,34,92.341
2,Saudi Arabia,Red Bull,MAX,35,92.249
2,Saudi Arabia,Red Bull,MAX,36,92.384
2,Saudi Arabia,Red Bull,MAX,37,92.496
2,Saudi Arabia,Red Bull,MAX,38,93.123
2,Saudi Arabia,Red Bull,MAX,39,92.432
2,Saudi Arabia,Red Bull,MAX,40,92.606
2,Saudi Arabia,Red Bull,MAX,41,92.638
2,Saudi Arabia,Red Bull,MAX,42,92.274
2,Saudi Arabia,Red Bull,MAX,43,92.343
2,Saudi Arabia,Red Bull,MAX,44,92.848
2,Saudi Arabia,Red Bull,MAX,45,92.968
2,Saudi Arabia,Red Bull,MAX,46,93.148
2,Saudi Arabia,Red Bull,MAX,47,93.238
2,Saudi Arabia,Red Bull,MAX,48,93.607
2,Saudi Arabia,Red Bull,MAX,49,93.835
2,Saudi Arabia,Red Bull,MAX,50,91.906
2,Saudi Arabia,Ferrari,LEC,1,103.306
2,Saudi Arabia,Ferrari,LEC,2,96.907
2,Saudi Arabia,Ferrari,LEC,3,95.825
2,Saudi Arabia,Ferrari,LEC,4,95.871
2,Saudi Arabia,Ferrari,LEC,5,96.275
2,Saudi Arabia,Ferrari,LEC,6,95.347
2,Saudi Arabia,Ferrari,LEC,7,96.117
2,Saudi Arabia,Ferrari,LEC,8,95.858
2,Saudi Arabia,Ferrari,LEC,9,95.364
2,Saudi Arabia,Ferrari,LEC,10,95.612
2,Saudi Arabia,Ferrari,LEC,11,95.125
2,Saudi Arabia,Ferrari,LEC,12,95.438
2,Saudi Arabia,Ferrari,LEC,13,95.226
2,Saudi Arabia,Ferrari,LEC,14,94.609
2,Saudi Arabia,Ferrari,LEC,15,95.071
2,Saudi Arabia,Ferrari,LEC,16,97.681
2,Saudi Arabia,Ferrari,LEC,17,119.434
2,Saudi Arabia,Ferrari,LEC,18,134.267
2,Saudi Arabia,Ferrari,LEC,19,143.866
2,Saudi Arabia,Ferrari,LEC,20,153.149
2,Saudi Arabia,Ferrari,LEC,21,98.031
2,Saudi Arabia,Ferrari,LEC,22,95.7
2,Saudi Arabia,Ferrari,LEC,23,94.853
2,Saudi Arabia,Ferrari,LEC,24,95.403
2,Saudi Arabia,Ferrari,LEC,25,94.742
2,Saudi Arabia,Ferrari,LEC,26,94.432
2,Saudi Arabia,Ferrari,LEC,27,94.681
2,Saudi Arabia,Ferrari,LEC,28,94.886
2,Saudi Arabia,Ferrari,LEC,29,94.321
2,Saudi Arabia,Ferrari,LEC,30,94.334
2,Saudi Arabia,Ferrari,LEC,31,94.082
2,Saudi Arabia,Ferrari,LEC,32,94.701
2,Saudi Arabia,Ferrari,LEC,33,93.787
2,Saudi Arabia,Ferrari,LEC,34,93.716
2,Saudi Arabia,Ferrari,LEC,35,94.341
2,Saudi Arabia,Ferrari,LEC,36,93.749
2,Saudi Arabia,Ferrari,LEC,37,93.839
2,Saudi Arabia,Ferrari,LEC,38,93.713
2,Saudi Arabia,Ferrari,LEC,39,93.479
2,Saudi Arabia,Ferrari,LEC,40,93.569
2,Saudi Arabia,Ferrari,LEC,41,93.155
2,Saudi Arabia,Ferrari,LEC,42,93.384
2,Saudi Arabia,Ferrari,LEC,43,93.447
2,Saudi Arabia,Ferrari,LEC,44,93.322
2,Saudi Arabia,Ferrari,LEC,45,93.238
2,Saudi Arabia,Ferrari,LEC,46,93.419
2,Saudi Arabia,Ferrari,LEC,47,93.056
2,Saudi Arabia,Ferrari,LEC,48,94.119
2,Saudi Arabia,Ferrari,LEC,49,93.942
2,Saudi Arabia,Ferrari,LEC,50,96.267
2,Saudi Arabia,Mercedes,RUS,1,98.652
2,Saudi Arabia,Mercedes,RUS,2,96.114
2,Saudi Arabia,Mercedes,RUS,3,95.3
2,Saudi Arabia,Mercedes,RUS,4,95.596
2,Saudi Arabia,Mercedes,RUS,5,95.423
2,Saudi Arabia,Mercedes,RUS,6,95.477
2,Saudi Arabia,Mercedes,RUS,7,95.256
2,Saudi Arabia,Mercedes,RUS,8,95.157
2,Saudi Arabia,Mercedes,RUS,9,95.89
2,Saudi Arabia,Mercedes,RUS,10,95.265
2,Saudi Arabia,Mercedes,RUS,11,95.4
2,Saudi Arabia,Mercedes,RUS,12,95.283
2,Saudi Arabia,Mercedes,RUS,13,95.043
2,Saudi Arabia,Mercedes,RUS,14,94.94
2,Saudi Arabia,Mercedes,RUS,15,94.946
2,Saudi Arabia,Mercedes,RUS,16,95.12
2,Saudi Arabia,Mercedes,RUS,17,94.892
2,Saudi Arabia,Mercedes,RUS,18,132.217
2,Saudi Arabia,Mercedes,RUS,19,175.488
2,Saudi Arabia,Mercedes,RUS,20,157.575
2,Saudi Arabia,Mercedes,RUS,21,96.802
2,Saudi Arabia,Mercedes,RUS,22,95.07
2,Saudi Arabia,Mercedes,RUS,23,94.958
2,Saudi Arabia,Mercedes,RUS,24,95.063
2,Saudi Arabia,Mercedes,RUS,25,94.106
2,Saudi Arabia,Mercedes,RUS,26,94.493
2,Saudi Arabia,Mercedes,RUS,27,94.118
2,Saudi Arabia,Mercedes,RUS,28,94.091
2,Saudi Arabia,Mercedes,RUS,29,93.688
2,Saudi Arabia,Mercedes,RUS,30,94.165
2,Saudi Arabia,Mercedes,RUS,31,93.433
2,Saudi Arabia,Mercedes,RUS,32,93.633
2,Saudi Arabia,Mercedes,RUS,33,93.52
2,Saudi Arabia,Mercedes,RUS,34,93.758
2,Saudi Arabia,Mercedes,RUS,35,93.756
2,Saudi Arabia,Mercedes,RUS,36,93.625
2,Saudi Arabia,Mercedes,RUS,37,93.524
2,Saudi Arabia,Mercedes,RUS,38,93.42
2,Saudi Arabia,Mercedes,RUS,39,93.555
2,Saudi Arabia,Mercedes,RUS,40,93.459
2,Saudi Arabia,Mercedes,RUS,41,92.998
2,Saudi Arabia,Mercedes,RUS,42,93.041
2,Saudi Arabia,Mercedes,RUS,43,93.083
2,Saudi Arabia,Mercedes,RUS,44,93.243
2,Saudi Arabia,Mercedes,RUS,45,92.917
2,Saudi Arabia,Mercedes,RUS,46,92.982
2,Saudi Arabia,Mercedes,RUS,47,92.901
2,Saudi Arabia,Mercedes,RUS,48,92.756
2,Saudi Arabia,Mercedes,RUS,49,93.135
2,Saudi Arabia,Mercedes,RUS,50,92.433
2,Saudi Arabia,Aston Martin,STR,1,99.093
2,Saudi Arabia,Aston Martin,STR,2,96.324
2,Saudi Arabia,Aston Martin,STR,3,95.239
2,Saudi Arabia,Aston Martin,STR,4,95.56
2,Saudi Arabia,Aston Martin,STR,5,95.471
2,Saudi Arabia,Aston Martin,STR,6,95.551
2,Saudi Arabia,Aston Martin,STR,7,95.14
2,Saudi Arabia,Aston Martin,STR,8,95.616
2,Saudi Arabia,Aston Martin,STR,9,96.118
2,Saudi Arabia,Aston Martin,STR,10,95.443
2,Saudi Arabia,Aston Martin,STR,11,95.512
2,Saudi Arabia,Aston Martin,STR,12,96.522
2,Saudi Arabia,Aston Martin,STR,13,98.543
2,Saudi Arabia,Aston Martin,STR,14,114.305
2,Saudi Arabia,Aston Martin,STR,15,96.262
2,Saudi Arabia,Aston Martin,STR,16,96.485
2,Saudi Arabia,Ferrari,SAI,1,99.413
2,Saudi Arabia,Ferrari,SAI,2,96.583
2,Saudi Arabia,Ferrari,SAI,3,95.354
2,Saudi Arabia,Ferrari,SAI,4,95.428
2,Saudi Arabia,Ferrari,SAI,5,95.433
2,Saudi Arabia,Ferrari,SAI,6,95.667
2,Saudi Arabia,Ferrari,SAI,7,95.216
2,Saudi Arabia,Ferrari,SAI,8,95.321
2,Saudi Arabia,Ferrari,SAI,9,96.378
2,Saudi Arabia,Ferrari,SAI,10,96.056
2,Saudi Arabia,Ferrari,SAI,11,95.842
2,Saudi Arabia,Ferrari,SAI,12,95.944
2,Saudi Arabia,Ferrari,SAI,13,95.256
2,Saudi Arabia,Ferrari,SAI,14,95.001
2,Saudi Arabia,Ferrari,SAI,15,97.523
2,Saudi Arabia,Ferrari,SAI,16,113.399
2,Saudi Arabia,Ferrari,SAI,17,102.111
2,Saudi Arabia,Ferrari,SAI,18,132.896
2,Saudi Arabia,Ferrari,SAI,19,145.323
2,Saudi Arabia,Ferrari,SAI,20,155.497
2,Saudi Arabia,Ferrari,SAI,21,97.37
2,Saudi Arabia,Ferrari,SAI,22,96.313
2,Saudi Arabia,Ferrari,SAI,23,95.041
2,Saudi Arabia,Ferrari,SAI,24,94.656
2,Saudi Arabia,Ferrari,SAI,25,94.814
2,Saudi Arabia,Ferrari,SAI,26,94.415
2,Saudi Arabia,Ferrari,SAI,27,94.539
2,Saudi Arabia,Ferrari,SAI,28,94.762
2,Saudi Arabia,Ferrari,SAI,29,94.331
2,Saudi Arabia,Ferrari,SAI,30,94.498
2,Saudi Arabia,Ferrari,SAI,31,94.104
2,Saudi Arabia,Ferrari,SAI,32,93.867
2,Saudi Arabia,Ferrari,SAI,33,93.989
2,Saudi Arabia,Ferrari,SAI,34,93.861
2,Saudi Arabia,Ferrari,SAI,35,93.862
2,Saudi Arabia,Ferrari,SAI,36,93.539
2,Saudi Arabia,Ferrari,SAI,37,93.803
2,Saudi Arabia,Ferrari,SAI,38,93.913
2,Saudi Arabia,Ferrari,SAI,39,93.465
2,Saudi Arabia,Ferrari,SAI,40,93.403
2,Saudi Arabia,Ferrari,SAI,41,93.411
2,Saudi Arabia,Ferrari,SAI,42,93.432
2,Saudi Arabia,Ferrari,SAI,43,93.288
2,Saudi Arabia,Ferrari,SAI,44,93.358
2,Saudi Arabia,Ferrari,SAI,45,93.512
2,Saudi Arabia,Ferrari,SAI,46,93.149
2,Saudi Arabia,Ferrari,SAI,47,93.128
2,Saudi Arabia,Ferrari,SAI,48,92.92
2,Saudi Arabia,Ferrari,SAI,49,93.564
2,Saudi Arabia,Ferrari,SAI,50,92.822
2,Saudi Arabia,Aston Martin,ALO,1,96.851
2,Saudi Arabia,Aston Martin,ALO,2,95.567
2,Saudi Arabia,Aston Martin,ALO,3,95.14
2,Saudi Arabia,Aston Martin,ALO,4,96.664
2,Saudi Arabia,Aston Martin,ALO,5,94.92
2,Saudi Arabia,Aston Martin,ALO,6,94.658
2,Saudi Arabia,Aston Martin,ALO,7,94.422
2,Saudi Arabia,Aston Martin,ALO,8,94.398
2,Saudi Arabia,Aston Martin,ALO,9,94.4
2,Saudi Arabia,Aston Martin,ALO,10,94.835
2,Saudi Arabia,Aston Martin,ALO,11,94.982
2,Saudi Arabia,Aston Martin,ALO,12,94.927
2,Saudi Arabia,Aston Martin,ALO,13,94.918
2,Saudi Arabia,Aston Martin,ALO,14,94.837
2,Saudi Arabia,Aston Martin,ALO,15,94.717
2,Saudi Arabia,Aston Martin,ALO,16,94.842
2,Saudi Arabia,Aston Martin,ALO,17,94.595
2,Saudi Arabia,Aston Martin,ALO,18,129.623
2,Saudi Arabia,Aston Martin,ALO,19,184.156
2,Saudi Arabia,Aston Martin,ALO,20,159.344
2,Saudi Arabia,Aston Martin,ALO,21,96.033
2,Saudi Arabia,Aston Martin,ALO,22,94.738
2,Saudi Arabia,Aston Martin,ALO,23,94.771
2,Saudi Arabia,Aston Martin,ALO,24,94.836
2,Saudi Arabia,Aston Martin,ALO,25,94.136
2,Saudi Arabia,Aston Martin,ALO,26,94.119
2,Saudi Arabia,Aston Martin,ALO,27,94.246
2,Saudi Arabia,Aston Martin,ALO,28,94.062
2,Saudi Arabia,Aston Martin,ALO,29,93.988
2,Saudi Arabia,Aston Martin,ALO,30,93.654
2,Saudi Arabia,Aston Martin,ALO,31,93.605
2,Saudi Arabia,Aston Martin,ALO,32,93.401
2,Saudi Arabia,Aston Martin,ALO,33,93.337
2,Saudi Arabia,Aston Martin,ALO,34,93.22
2,Saudi Arabia,Aston Martin,ALO,35,93.514
2,Saudi Arabia,Aston Martin,ALO,36,93.323
2,Saudi Arabia,Aston Martin,ALO,37,93.175
2,Saudi Arabia,Aston Martin,ALO,38,93.174
2,Saudi Arabia,Aston Martin,ALO,39,93.249
2,Saudi Arabia,Aston Martin,ALO,40,92.768
2,Saudi Arabia,Aston Martin,ALO,41,93.127
2,Saudi Arabia,Aston Martin,ALO,42,93.156
2,Saudi Arabia,Aston Martin,ALO,43,93.207
2,Saudi Arabia,Aston Martin,ALO,44,93.189
2,Saudi Arabia,Aston Martin,ALO,45,93.075
2,Saudi Arabia,Aston Martin,ALO,46,92.979
2,Saudi Arabia,Aston Martin,ALO,47,92.887
2,Saudi Arabia,Aston Martin,ALO,48,92.802
2,Saudi Arabia,Aston Martin,ALO,49,92.815
2,Saudi Arabia,Aston Martin,ALO,50,92.24
3,Australia,Red Bull,PER,1,132.096
3,Australia,Red Bull,PER,2,131.789
3,Australia,Red Bull,PER,3,110.649
3,Australia,Red Bull,PER,4,85.108
3,Australia,Red Bull,PER,5,84.501
3,Australia,Red Bull,PER,6,83.584
3,Australia,Red Bull,PER,7,101.11
3,Australia,Red Bull,PER,8,1103.263
3,Australia,Red Bull,PER,9,181.911
3,Australia,Red Bull,PER,10,93.436
3,Australia,Red Bull,PER,11,86.003
3,Australia,Red Bull,PER,12,83.982
3,Australia,Red Bull,PER,13,83.052
3,Australia,Red Bull,PER,14,83.33
3,Australia,Red Bull,PER,15,84.167
3,Australia,Red Bull,PER,16,84.299
3,Australia,Red Bull,PER,17,82.345
3,Australia,Red Bull,PER,18,108.483
3,Australia,Red Bull,PER,19,96.565
3,Australia,Red Bull,PER,20,82.757
3,Australia,Red Bull,PER,21,83.537
3,Australia,Red Bull,PER,22,82.737
3,Australia,Red Bull,PER,23,82.186
3,Australia,Red Bull,PER,24,82.678
3,Australia,Red Bull,PER,25,82.064
3,Australia,Red Bull,PER,26,82.224
3,Australia,Red Bull,PER,27,82.07
3,Australia,Red Bull,PER,28,82.244
3,Australia,Red Bull,PER,29,81.908
3,Australia,Red Bull,PER,30,81.918
3,Australia,Red Bull,PER,31,81.812
3,Australia,Red Bull,PER,32,81.456
3,Australia,Red Bull,PER,33,81.807
3,Australia,Red Bull,PER,34,81.907
3,Australia,Red Bull,PER,35,82.236
3,Australia,Red Bull,PER,36,82.059
3,Australia,Red Bull,PER,37,81.814
3,Australia,Red Bull,PER,38,81.701
3,Australia,Red Bull,PER,39,81.718
3,Australia,Red Bull,PER,40,81.602
3,Australia,Red Bull,PER,41,81.744
3,Australia,Red Bull,PER,42,80.979
3,Australia,Red Bull,PER,43,80.697
3,Australia,Red Bull,PER,44,81.232
3,Australia,Red Bull,PER,45,81.147
3,Australia,Red Bull,PER,46,81.004
3,Australia,Red Bull,PER,47,80.643
3,Australia,Red Bull,PER,48,80.732
3,Australia,Red Bull,PER,49,80.747
3,Australia,Red Bull,PER,50,81.019
3,Australia,Red Bull,PER,51,81.31
3,Australia,Red Bull,PER,52,80.855
3,Australia,Red Bull,PER,53,80.235
3,Australia,Red Bull,PER,54,100.5
3,Australia,Red Bull,PER,55,1011.29
3,Australia,Red Bull,PER,56,215.812
3,Australia,Red Bull,PER,57,1994.312
3,Australia,Red Bull,PER,58,163.325
3,Australia,Mercedes,HAM,1,100.229
3,Australia,Mercedes,HAM,2,132.287
3,Australia,Mercedes,HAM,3,131.362
3,Australia,Mercedes,HAM,4,83.295
3,Australia,Mercedes,HAM,5,83.17
3,Australia,Mercedes,HAM,6,82.89
3,Australia,Mercedes,HAM,7,94.144
3,Australia,Mercedes,HAM,8,172.33
3,Australia,Mercedes,HAM,9,1094.74
3,Australia,Mercedes,HAM,10,123.62
3,Australia,Mercedes,HAM,11,83.79
3,Australia,Mercedes,HAM,12,84.616
3,Australia,Mercedes,HAM,13,83.771
3,Australia,Mercedes,HAM,14,83.618
3,Australia,Mercedes,HAM,15,82.998
3,Australia,Mercedes,HAM,16,82.934
3,Australia,Mercedes,HAM,17,82.121
3,Australia,Mercedes,HAM,18,100.488
3,Australia,Mercedes,HAM,19,103.041
3,Australia,Mercedes,HAM,20,82.12
3,Australia,Mercedes,HAM,21,82.704
3,Australia,Mercedes,HAM,22,82.72
3,Australia,Mercedes,HAM,23,82.971
3,Australia,Mercedes,HAM,24,83.174
3,Australia,Mercedes,HAM,25,82.456
3,Australia,Mercedes,HAM,26,82.595
3,Australia,Mercedes,HAM,27,82.131
3,Australia,Mercedes,HAM,28,82.008
3,Australia,Mercedes,HAM,29,82.715
3,Australia,Mercedes,HAM,30,82.205
3,Australia,Mercedes,HAM,31,82.22
3,Australia,Mercedes,HAM,32,82.551
3,Australia,Mercedes,HAM,33,81.654
3,Australia,Mercedes,HAM,34,81.973
3,Australia,Mercedes,HAM,35,81.832
3,Australia,Mercedes,HAM,36,82.08
3,Australia,Mercedes,HAM,37,81.4
3,Australia,Mercedes,HAM,38,81.693
3,Australia,Mercedes,HAM,39,81.315
3,Australia,Mercedes,HAM,40,81.563
3,Australia,Mercedes,HAM,41,81.267
3,Australia,Mercedes,HAM,42,81.379
3,Australia,Mercedes,HAM,43,81.073
3,Australia,Mercedes,HAM,44,80.981
3,Australia,Mercedes,HAM,45,81.422
3,Australia,Mercedes,HAM,46,81.029
3,Australia,Mercedes,HAM,47,80.816
3,Australia,Mercedes,HAM,48,80.85
3,Australia,Mercedes,HAM,49,80.613
3,Australia,Mercedes,HAM,50,80.909
3,Australia,Mercedes,HAM,51,80.682
3,Australia,Mercedes,HAM,52,80.741
3,Australia,Mercedes,HAM,53,80.652
3,Australia,Mercedes,HAM,54,95.603
3,Australia,Mercedes,HAM,55,159.291
3,Australia,Mercedes,HAM,56,1083.53
3,Australia,Mercedes,HAM,57,144.44
3,Australia,Mercedes,HAM,58,2011.748
3,Australia,Red Bull,MAX,1,101.571
3,Australia,Red Bull,MAX,2,132.105
3,Australia,Red Bull,MAX,3,130.657
3,Australia,Red Bull,MAX,4,83.391
3,Australia,Red Bull,MAX,5,83.104
3,Australia,Red Bull,MAX,6,82.843
3,Australia,Red Bull,MAX,7,95.07
3,Australia,Red Bull,MAX,8,1080.581
3,Australia,Red Bull,MAX,9,221.774
3,Australia,Red Bull,MAX,10,87.827
3,Australia,Red Bull,MAX,11,83.46
3,Australia,Red Bull,MAX,12,81.994
3,Australia,Red Bull,MAX,13,83.286
3,Australia,Red Bull,MAX,14,82.869
3,Australia,Red Bull,MAX,15,82.817
3,Australia,Red Bull,MAX,16,82.599
3,Australia,Red Bull,MAX,17,82.595
3,Australia,Red Bull,MAX,18,100.315
3,Australia,Red Bull,MAX,19,103.75
3,Australia,Red Bull,MAX,20,82.389
3,Australia,Red Bull,MAX,21,82.11
3,Australia,Red Bull,MAX,22,82.269
3,Australia,Red Bull,MAX,23,82.193
3,Australia,Red Bull,MAX,24,81.843
3,Australia,Red Bull,MAX,25,82.104
3,Australia,Red Bull,MAX,26,81.972
3,Australia,Red Bull,MAX,27,81.924
3,Australia,Red Bull,MAX,28,81.926
3,Australia,Red Bull,MAX,29,81.772
3,Australia,Red Bull,MAX,30,82.002
3,Australia,Red Bull,MAX,31,82.024
3,Australia,Red Bull,MAX,32,82.012
3,Australia,Red Bull,MAX,33,81.819
3,Australia,Red Bull,MAX,34,81.894
3,Australia,Red Bull,MAX,35,81.681
3,Australia,Red Bull,MAX,36,81.732
3,Australia,Red Bull,MAX,37,81.403
3,Australia,Red Bull,MAX,38,81.319
3,Australia,Red Bull,MAX,39,81.578
3,Australia,Red Bull,MAX,40,81.078
3,Australia,Red Bull,MAX,41,80.986
3,Australia,Red Bull,MAX,42,81.148
3,Australia,Red Bull,MAX,43,81.166
3,Australia,Red Bull,MAX,44,81.089
3,Australia,Red Bull,MAX,45,80.807
3,Australia,Red Bull,MAX,46,80.703
3,Australia,Red Bull,MAX,47,84.107
3,Australia,Red Bull,MAX,48,81.073
3,Australia,Red Bull,MAX,49,80.342
3,Australia,Red Bull,MAX,50,80.471
3,Australia,Red Bull,MAX,51,80.632
3,Australia,Red Bull,MAX,52,80.738
3,Australia,Red Bull,MAX,53,80.671
3,Australia,Red Bull,MAX,54,91.178
3,Australia,Red Bull,MAX,55,168.5
3,Australia,Red Bull,MAX,56,1048.831
3,Australia,Red Bull,MAX,57,179.625
3,Australia,Red Bull,MAX,58,2014.652
3,Australia,Mercedes,RUS,1,97.854
3,Australia,Mercedes,RUS,2,133.298
3,Australia,Mercedes,RUS,3,132.017
3,Australia,Mercedes,RUS,4,83.134
3,Australia,Mercedes,RUS,5,83.134
3,Australia,Mercedes,RUS,6,83.159
3,Australia,Mercedes,RUS,7,107.537
3,Australia,Mercedes,RUS,8,1088.782
3,Australia,Mercedes,RUS,9,203.766
3,Australia,Mercedes,RUS,10,89.218
3,Australia,Mercedes,RUS,11,84.617
3,Australia,Mercedes,RUS,12,83.169
3,Australia,Mercedes,RUS,13,83.705
3,Australia,Mercedes,RUS,14,83.073
3,Australia,Mercedes,RUS,15,83.079
3,Australia,Mercedes,RUS,16,82.68
3,Australia,Mercedes,RUS,17,94.488
3,Australia,Aston Martin,STR,1,108.052
3,Australia,Aston Martin,STR,2,131.142
3,Australia,Aston Martin,STR,3,127.757
3,Australia,Aston Martin,STR,4,84.385
3,Australia,Aston Martin,STR,5,83.937
3,Australia,Aston Martin,STR,6,83.076
3,Australia,Aston Martin,STR,7,98.03
3,Australia,Aston Martin,STR,8,1080.934
3,Australia,Aston Martin,STR,9,214.648
3,Australia,Aston Martin,STR,10,90.499
3,Australia,Aston Martin,STR,11,84.738
3,Australia,Aston Martin,STR,12,83.277
3,Australia,Aston Martin,STR,13,83.802
3,Australia,Aston Martin,STR,14,83.271
3,Australia,Aston Martin,STR,15,83.647
3,Australia,Aston Martin,STR,16,83.077
3,Australia,Aston Martin,STR,17,83.317
3,Australia,Aston Martin,STR,18,105.34
3,Australia,Aston Martin,STR,19,98.708
3,Australia,Aston Martin,STR,20,82.155
3,Australia,Aston Martin,STR,21,82.187
3,Australia,Aston Martin,STR,22,82.731
3,Australia,Aston Martin,STR,23,82.699
3,Australia,Aston Martin,STR,24,82.543
3,Australia,Aston Martin,STR,25,83.371
3,Australia,Aston Martin,STR,26,82.502
3,Australia,Aston Martin,STR,27,82.104
3,Australia,Aston Martin,STR,28,82.187
3,Australia,Aston Martin,STR,29,82.005
3,Australia,Aston Martin,STR,30,82.187
3,Australia,Aston Martin,STR,31,82.069
3,Australia,Aston Martin,STR,32,82.174
3,Australia,Aston Martin,STR,33,81.976
3,Australia,Aston Martin,STR,34,82.231
3,Australia,Aston Martin,STR,35,82.065
3,Australia,Aston Martin,STR,36,82.048
3,Australia,Aston Martin,STR,37,82.298
3,Australia,Aston Martin,STR,38,81.451
3,Australia,Aston Martin,STR,39,81.691
3,Australia,Aston Martin,STR,40,81.506
3,Australia,Aston Martin,STR,41,81.725
3,Australia,Aston Martin,STR,42,81.583
3,Australia,Aston Martin,STR,43,81.189
3,Australia,Aston Martin,STR,44,82.039
3,Australia,Aston Martin,STR,45,81.317
3,Australia,Aston Martin,STR,46,81.273
3,Australia,Aston Martin,STR,47,81.435
3,Australia,Aston Martin,STR,48,81.025
3,Australia,Aston Martin,STR,49,81.133
3,Australia,Aston Martin,STR,50,80.934
3,Australia,Aston Martin,STR,51,81.155
3,Australia,Aston Martin,STR,52,81.131
3,Australia,Aston Martin,STR,53,80.957
3,Australia,Aston Martin,STR,54,99.175
3,Australia,Aston Martin,STR,55,1009.361
3,Australia,Aston Martin,STR,56,220.526
3,Australia,Aston Martin,STR,57,1990.614
3,Australia,Aston Martin,STR,58,167.064
3,Australia,Ferrari,SAI,1,103.866
3,Australia,Ferrari,SAI,2,131.411
3,Australia,Ferrari,SAI,3,129.958
3,Australia,Ferrari,SAI,4,83.889
3,Australia,Ferrari,SAI,5,83.217
3,Australia,Ferrari,SAI,6,82.809
3,Australia,Ferrari,SAI,7,108.202
3,Australia,Ferrari,SAI,8,1099.71
3,Australia,Ferrari,SAI,9,190.689
3,Australia,Ferrari,SAI,10,90.864
3,Australia,Ferrari,SAI,11,84.433
3,Australia,Ferrari,SAI,12,83.199
3,Australia,Ferrari,SAI,13,82.862
3,Australia,Ferrari,SAI,14,82.958
3,Australia,Ferrari,SAI,15,82.587
3,Australia,Ferrari,SAI,16,83.225
3,Australia,Ferrari,SAI,17,82.945
3,Australia,Ferrari,SAI,18,104.581
3,Australia,Ferrari,SAI,19,99.533
3,Australia,Ferrari,SAI,20,82.102
3,Australia,Ferrari,SAI,21,82.15
3,Australia,Ferrari,SAI,22,82.903
3,Australia,Ferrari,SAI,23,82.523
3,Australia,Ferrari,SAI,24,82.425
3,Australia,Ferrari,SAI,25,82.994
3,Australia,Ferrari,SAI,26,82.438
3,Australia,Ferrari,SAI,27,82.099
3,Australia,Ferrari,SAI,28,81.919
3,Australia,Ferrari,SAI,29,82.412
3,Australia,Ferrari,SAI,30,82.155
3,Australia,Ferrari,SAI,31,81.854
3,Australia,Ferrari,SAI,32,81.986
3,Australia,Ferrari,SAI,33,81.77
3,Australia,Ferrari,SAI,34,81.877
3,Australia,Ferrari,SAI,35,81.692
3,Australia,Ferrari,SAI,36,81.695
3,Australia,Ferrari,SAI,37,81.659
3,Australia,Ferrari,SAI,38,81.552
3,Australia,Ferrari,SAI,39,81.852
3,Australia,Ferrari,SAI,40,81.942
3,Australia,Ferrari,SAI,41,81.412
3,Australia,Ferrari,SAI,42,81.34
3,Australia,Ferrari,SAI,43,81.074
3,Australia,Ferrari,SAI,44,81.337
3,Australia,Ferrari,SAI,45,81.303
3,Australia,Ferrari,SAI,46,81.308
3,Australia,Ferrari,SAI,47,81.033
3,Australia,Ferrari,SAI,48,81.235
3,Australia,Ferrari,SAI,49,81.102
3,Australia,Ferrari,SAI,50,80.97
3,Australia,Ferrari,SAI,51,80.826
3,Australia,Ferrari,SAI,52,80.719
3,Australia,Ferrari,SAI,53,80.467
3,Australia,Ferrari,SAI,54,98.214
3,Australia,Ferrari,SAI,55,1010.212
3,Australia,Ferrari,SAI,56,225.796
3,Australia,Ferrari,SAI,57,1989.664
3,Australia,Ferrari,SAI,58,167.016
3,Australia,Aston Martin,ALO,1,105.543
3,Australia,Aston Martin,ALO,2,130.728
3,Australia,Aston Martin,ALO,3,129.502
3,Australia,Aston Martin,ALO,4,84.293
3,Australia,Aston Martin,ALO,5,83.29
3,Australia,Aston Martin,ALO,6,82.603
3,Australia,Aston Martin,ALO,7,95.355
3,Australia,Aston Martin,ALO,8,1082.497
3,Australia,Aston Martin,ALO,9,217.692
3,Australia,Aston Martin,ALO,10,88.668
3,Australia,Aston Martin,ALO,11,84.644
3,Australia,Aston Martin,ALO,12,83.321
3,Australia,Aston Martin,ALO,13,83.634
3,Australia,Aston Martin,ALO,14,83.424
3,Australia,Aston Martin,ALO,15,83.008
3,Australia,Aston Martin,ALO,16,82.26
3,Australia,Aston Martin,ALO,17,82.261
3,Australia,Aston Martin,ALO,18,101.221
3,Australia,Aston Martin,ALO,19,102.386
3,Australia,Aston Martin,ALO,20,82.913
3,Australia,Aston Martin,ALO,21,82.921
3,Australia,Aston Martin,ALO,22,83.054
3,Australia,Aston Martin,ALO,23,83.087
3,Australia,Aston Martin,ALO,24,82.885
3,Australia,Aston Martin,ALO,25,82.934
3,Australia,Aston Martin,ALO,26,82.325
3,Australia,Aston Martin,ALO,27,82.354
3,Australia,Aston Martin,ALO,28,81.901
3,Australia,Aston Martin,ALO,29,82.029
3,Australia,Aston Martin,ALO,30,81.932
3,Australia,Aston Martin,ALO,31,82.456
3,Australia,Aston Martin,ALO,32,82.098
3,Australia,Aston Martin,ALO,33,81.991
3,Australia,Aston Martin,ALO,34,82.021
3,Australia,Aston Martin,ALO,35,81.728
3,Australia,Aston Martin,ALO,36,81.687
